"","CustomerID","TransactionDate","Amount","ProductCategory"
"8694",7303,2022-09-01,314.02,"Specialty Suite"
"8695",3662,2024-06-10,331.01,"Specialty Suite"
"8696",7451,2024-07-09,359.54,"Premier"
"8697",7693,17-03-20,342.02,"Premier"
"8698",5565,2023-12-19,326.47,"Specialty Suite"
"8699",3065,2023-08-18,190.05,"Specialty Suite"
"8700",4279,2023-09-20,254.19,"Standard"
"8701",5720,2023-06-09,541.35,"Specialty Suite"
"8702",236,2022-05-17,392.86,NA
"8703",5891,2023-02-14,460.71,"Specialty Suite"
"8704",5706,2022-09-20,225.14,"Premier"
"8705",3073,2024-05-17,348.96,"Specialty Suite"
"8706",3310,2023-08-07,423.91,"Premier"
"8707",7234,2024-07-20,453.54,NA
"8708",545,2024-07-22,372.51,"Specialty Suite"
"8709",64,2023-11-24,314.52,"Standard"
"8710",461,2022-05-19,299.83,"Standard"
"8711",7564,2022-02-25,360.14,"Specialty Suite"
"8712",3428,2023-02-25,313.77,"Specialty Suite"
"8713",6076,2024-06-13,377,"Standard"
"8714",3683,2024-03-25,278.49,"Specialty Suite"
"8715",3471,2022-03-30,373.98,NA
"8716",3523,2023-10-02,281.71,"Specialty Suite"
"8717",6928,2023-06-27,406.05,"Premier"
"8718",2941,2022-12-03,363.74,"Specialty Suite"
"8719",1540,2022-09-18,301.38,"Specialty Suite"
"8720",5480,2022-07-14,324.98,"Specialty Suite"
"8721",3336,2022-11-09,311.32,"Premier"
"8722",7262,2024-07-23,421.1,"Presidential"
"8723",6900,2023-12-10,387.51,"Premier"
"8724",686,2022-02-01,441.31,"Suite"
"8725",1923,2022-05-23,314.26,"Specialty Suite"
"8726",5516,2023-03-24,420.95,"Suite"
"8727",7800,2022-02-20,406.2,"Premier"
"8728",5618,2022-05-07,355.13,"Standard"
"8729",5542,2024-03-25,346.32,"Specialty Suite"
"8730",3535,2022-07-08,483.32,"Specialty Suite"
"8731",4434,2022-11-14,319.89,"Specialty Suite"
"8732",7578,2024-06-25,NA,"Specialty Suite"
"8733",2101,2024-04-22,463.9,"Suite"
"8734",4484,2022-09-08,370.7,"Premier"
"8735",4567,2023-02-05,270.05,"Specialty Suite"
"8736",6607,2024-03-09,349.36,"Premier"
"8737",7213,2022-06-17,277.88,"Premier"
"8738",4354,2022-08-19,213.53,"Standard"
"8739",207,2023-07-20,NA,"Suite"
"8740",1107,2024-02-08,219.37,"Premier"
"8741",5500,21-03-20,301.59,"Standard"
"8742",6834,20-07-20,181.44,"Standard"
"8743",5130,2023-01-05,405.09,"Suite"
"8744",319,2023-11-11,479.33,"Premier"
"8745",3399,2024-04-05,461.82,"Suite"
"8746",5727,2022-12-10,275.7,"Premier"
"8747",3230,2022-08-18,271.53,"Premier"
"8748",5209,2023-01-12,302.32,"Specialty Suite"
"8749",4799,2022-05-03,440.31,"Suite"
"8750",4551,2022-03-13,406.93,"Premier"
"8751",1967,2022-12-08,339.28,"Specialty Suite"
"8752",7019,2022-02-21,488.47,"Standard"
"8753",5929,2022-01-25,NA,"Standard"
"8754",3863,2022-08-18,398.14,"Specialty Suite"
"8755",4416,6-05-20,330.2,"Premier"
"8756",405,2024-02-06,307.1,"Specialty Suite"
"8757",2055,2023-04-30,309.43,"Premier"
"8758",5860,2024-01-22,415.84,"Premier"
"8759",5968,2023-05-29,461.31,"Suite"
"8760",3275,2024-03-16,557.84,"Presidential"
"8761",4286,22-07-20,366.31,"Premier"
"8762",5399,2024-05-16,520.7,"Suite"
"8763",7338,2022-01-29,460.38,"Suite"
"8764",2970,2023-10-21,309.92,"Specialty Suite"
"8765",2922,2024-06-18,NA,"Suite"
"8766",52,2022-07-24,509.6,"Suite"
"8767",7033,2023-10-07,277.05,"Suite"
"8768",7308,2024-06-16,418.93,"Specialty Suite"
"8769",5778,2024-05-26,286.67,"Specialty Suite"
"8770",380,2022-01-11,288.99,"Standard"
"8771",4204,2023-07-07,229.22,"Standard"
"8772",6335,2023-02-01,231.91,"Standard"
"8773",181,2024-04-29,351.14,"Premier"
"8774",3236,13-10-20,434.17,"Specialty Suite"
"8775",6702,2022-05-17,423.71,"Premier"
"8776",3449,2022-02-22,325.89,"Suite"
"8777",2111,2022-04-09,386.71,"Standard"
"8778",5867,2024-06-14,428.03,"Suite"
"8779",5433,2023-02-17,299.89,"Standard"
"8780",1022,8-03-20,245.18,"Premier"
"8781",5151,2022-04-02,162.03,"Specialty Suite"
"8782",1472,2022-02-25,292.51,"Suite"
"8783",659,2023-07-02,323.15,"Specialty Suite"
"8784",7542,2022-10-26,423.82,"Specialty Suite"
"8785",7323,2022-05-16,416.97,"Specialty Suite"
"8786",3947,2023-02-05,393.05,"Premier"
"8787",4311,2024-02-01,NA,"Standard"
"8788",2269,2023-09-16,277.21,"Premier"
"8789",3940,2023-10-01,NA,"Specialty Suite"
"8790",5450,2022-09-15,400.33,"Specialty Suite"
"8792",2987,13-03-20,293.15,"Premier"
"8793",7976,2022-05-08,384.81,"Specialty Suite"
"8794",98,2022-11-10,252.16,"Premier"
"8795",262,2022-02-28,281.38,"Premier"
"8796",5135,2022-06-03,403.02,"Suite"
"8797",5428,2022-07-13,521.62,"Suite"
"8798",7124,2023-04-24,315.72,"Standard"
"8799",2094,2022-03-29,357.84,"Specialty Suite"
"8800",821,2023-06-28,NA,"Standard"
"8801",206,2023-04-27,360.54,"Premier"
"8802",39,2024-06-03,336.83,"Specialty Suite"
"8803",1584,2022-05-13,453.25,"Suite"
"8804",2121,2023-08-02,405.82,"Specialty Suite"
"8805",2501,2023-07-10,268.7,"Premier"
"8806",1472,2024-02-19,331.89,"Specialty Suite"
"8807",2818,2023-08-29,444.5,"Suite"
"8808",403,2024-01-13,440.38,"Specialty Suite"
"8809",1669,2022-07-28,321.84,"Standard"
"8810",4935,2022-09-12,505.36,"Premier"
"8811",2927,2023-12-15,395.61,"Specialty Suite"
"8812",2883,2024-02-03,367.81,"Premier"
"8813",7107,2023-07-19,236.79,"Premier"
"8814",5284,2023-07-11,374.92,"Specialty Suite"
"8815",7849,2024-07-17,457.66,"Specialty Suite"
"8816",3540,2023-09-17,378.15,"Specialty Suite"
"8817",4862,2023-09-07,427.66,"Specialty Suite"
"8818",4390,2023-06-25,296.26,"Standard"
"8819",5247,2022-08-11,381.65,"Premier"
"8820",924,2024-04-13,418.46,"Suite"
"8821",3014,31-12-20,336.48,"Specialty Suite"
"8822",6050,2022-01-05,330.43,"Specialty Suite"
"8823",5563,2023-06-07,438.06,"Specialty Suite"
"8824",6188,2023-08-03,432.85,"Presidential"
"8825",511,2024-03-16,320.46,"Standard"
"8826",7182,2024-05-14,354.65,"Specialty Suite"
"8827",6055,2022-06-16,127.28,"Standard"
"8828",3274,29-01-20,284.27,"Suite"
"8829",4335,2024-07-14,525.06,"Specialty Suite"
"8830",955,2022-04-05,NA,"Premier"
"8831",2550,2022-03-21,347.96,"Premier"
"8832",5059,2023-07-11,270.84,"Specialty Suite"
"8833",2229,2022-05-17,443.66,"Specialty Suite"
"8834",5325,2022-05-13,294.8,"Specialty Suite"
"8835",7986,2022-11-05,411.35,"Presidential"
"8836",3585,2022-07-24,325.52,"Specialty Suite"
"8837",2656,2024-02-26,272.48,"Standard"
"8838",1078,2023-01-14,434.43,"Standard"
"8839",2420,2024-07-10,385,"Specialty Suite"
"8840",4205,6-06-20,512.96,"Suite"
"8841",2386,2023-08-03,386.07,"Premier"
"8842",3722,2024-02-24,426.54,"Premier"
"8843",6418,2022-08-15,292.78,"Premier"
"8844",3,2024-01-26,399.14,"Specialty Suite"
"8845",1770,2023-04-30,420.15,NA
"8846",4523,2022-08-12,398.02,"Specialty Suite"
"8847",4707,2024-04-27,375.77,"Suite"
"8848",4969,2022-03-14,371.85,"Standard"
"8849",874,2022-10-01,351.54,"Standard"
"8850",2668,2024-06-16,450.79,"Specialty Suite"
"8851",924,2022-07-16,441.79,"Suite"
"8852",5097,2023-02-21,373.38,"Premier"
"8853",48,2023-05-06,346.99,"Premier"
"8854",6014,8-08-20,485.41,"Specialty Suite"
"8855",7710,2023-06-18,333.57,"Standard"
"8856",6187,2022-10-20,431.63,"Premier"
"8857",4433,2022-09-01,512.89,"Standard"
"8858",7689,2024-01-24,331.75,"Premier"
"8859",4014,2022-04-12,361.34,NA
"8860",7279,2022-12-23,372.49,"Suite"
"8861",3735,2022-09-09,397.75,"Premier"
"8862",2455,2022-10-09,424.97,"Suite"
"8863",3703,2022-05-13,346.08,"Specialty Suite"
"8864",1797,2022-03-26,396.82,"Standard"
"8865",170,2024-04-10,170.4,"Specialty Suite"
"8866",993,2023-07-07,392.49,"Specialty Suite"
"8867",5253,2024-01-10,458.63,"Suite"
"8868",4,2024-07-26,188.97,"Specialty Suite"
"8869",3356,2022-05-13,435.12,"Premier"
"8870",2646,2023-11-23,436.26,"Specialty Suite"
"8871",4163,2023-06-16,351.69,NA
"8872",5071,2023-08-31,268.67,"Suite"
"8873",4122,2023-10-28,437.45,"Specialty Suite"
"8875",5772,2023-01-15,376.29,"Premier"
"8876",3956,2023-12-10,363.79,"Premier"
"8878",7185,9-01-20,455.71,"Specialty Suite"
"8879",6689,2022-02-03,278.55,"Specialty Suite"
"8880",2444,2023-02-08,420.84,"Specialty Suite"
"8881",7328,2024-06-26,381.23,"Premier"
"8882",5296,2023-01-10,353.87,"Specialty Suite"
"8883",6355,2023-06-02,389.95,"Suite"
"8884",1809,2023-01-23,381.91,"Specialty Suite"
"8885",5851,2022-08-25,273.45,"Premier"
"8886",1914,2022-09-02,333.99,"Suite"
"8887",7803,2023-09-25,488.95,"Specialty Suite"
"8888",7,2024-04-30,359.6,"Specialty Suite"
"8889",1388,2023-01-25,437.6,"Specialty Suite"
"8890",5731,2022-11-14,402.08,"Premier"
"8891",3990,2022-04-19,473.17,"Specialty Suite"
"8892",2495,2022-05-22,330.01,"Standard"
"8893",3875,2022-04-22,317.48,"Standard"
"8894",4868,2023-03-08,397.03,"Standard"
"8895",2889,2022-05-18,320.78,"Premier"
"8896",808,2023-05-03,365.59,"Premier"
"8897",1214,2023-08-14,362.12,"Premier"
"8898",6835,15-11-20,436.26,"Suite"
"8899",2861,2024-06-05,278.68,"Premier"
"8900",7657,2024-03-24,356.28,"Standard"
"8901",6418,2024-03-30,381.33,"Premier"
"8902",7264,2022-09-04,441.45,"Presidential"
"8903",1954,2022-10-14,360.11,"Standard"
"8904",4778,8-06-20,418.13,"Specialty Suite"
"8905",2385,2023-03-23,359.03,"Standard"
"8906",6612,2024-05-28,227.81,"Premier"
"8907",7438,2023-02-09,480.3,"Suite"
"8908",4376,2023-10-15,NA,"Presidential"
"8909",2366,2022-07-12,433.9,"Suite"
"8910",232,2022-03-23,320.85,"Specialty Suite"
"8911",3532,2023-04-05,388.43,"Premier"
"8912",2695,2024-03-21,258.26,"Standard"
"8913",5060,2022-11-10,256.55,"Specialty Suite"
"8914",3760,2022-04-28,359.36,"Standard"
"8915",5172,2023-09-25,331.31,"Specialty Suite"
"8916",1411,2023-10-19,245.2,"Specialty Suite"
"8917",7647,2023-06-20,NA,"Standard"
"8918",618,2022-01-15,391.98,"Specialty Suite"
"8919",3619,2023-05-19,394.29,NA
"8920",2535,2023-07-24,279.31,"Suite"
"8921",3363,2023-12-12,419.25,"Specialty Suite"
"8922",767,2022-09-20,315.31,"Specialty Suite"
"8923",2005,2022-10-15,NA,"Premier"
"8924",2836,2023-04-21,229.83,"Standard"
"8925",6512,2023-03-30,390.52,"Standard"
"8926",4779,2024-05-18,425.21,"Specialty Suite"
"8927",1090,2022-07-29,387.5,"Standard"
"8928",5320,2022-07-06,305.58,"Suite"
"8929",2237,2023-06-15,418.92,NA
"8930",50,2022-04-11,462.52,"Premier"
"8931",385,2023-01-24,293.24,"Standard"
"8932",6507,2023-05-10,360.24,"Specialty Suite"
"8933",7854,2022-08-11,385.74,"Premier"
"8934",7087,2023-11-20,295.6,"Standard"
"8935",1846,2022-05-04,181.09,"Premier"
"8936",2900,17-06-20,261.52,"Specialty Suite"
"8937",2142,2022-02-15,420.66,"Specialty Suite"
"8938",7260,2023-07-03,319.79,"Specialty Suite"
"8939",1626,2022-12-07,430.72,"Specialty Suite"
"8940",1323,2023-09-04,346.22,"Specialty Suite"
"8941",1231,2024-07-10,508.33,"Suite"
"8942",5719,2023-10-14,410.14,"Standard"
"8943",5430,2022-02-24,454.61,"Suite"
"8944",6600,2023-01-04,253.1,"Specialty Suite"
"8945",1903,2023-06-20,430.33,"Suite"
"8947",2625,2023-09-15,203.63,"Specialty Suite"
"8948",1474,2023-04-07,332.23,"Premier"
"8949",5425,2023-02-17,275.58,"Standard"
"8950",7158,2022-01-20,338.24,"Premier"
"8951",4879,5-10-20,299.64,"Premier"
"8952",3742,2024-03-24,554.89,"Specialty Suite"
"8953",2683,2023-02-11,277.57,"Specialty Suite"
"8954",7450,2024-05-09,292.41,"Standard"
"8955",7688,2022-12-28,497.36,"Presidential"
"8956",7781,2024-02-13,422.98,"Suite"
"8957",2824,2022-09-05,315.06,"Specialty Suite"
"8958",2539,2022-12-18,377.35,"Premier"
"8959",4488,2022-09-27,312.92,"Standard"
"8960",2291,2022-12-15,192.62,"Premier"
"8961",6861,2022-03-08,215.86,"Specialty Suite"
"8962",230,2022-06-29,247.44,"Premier"
"8963",7106,2024-05-16,418.94,"Suite"
"8964",2424,2024-03-24,311.77,"Standard"
"8965",6344,2023-12-26,430.88,"Suite"
"8966",7677,2024-01-12,309.7,"Suite"
"8967",7759,2023-03-20,260.71,"Premier"
"8968",1467,2024-07-02,268.69,"Specialty Suite"
"8969",3711,2023-12-18,339.4,"Standard"
"8970",5762,2023-01-31,395.95,"Specialty Suite"
"8971",1778,2023-10-14,365.36,"Premier"
"8972",2198,2023-12-20,406.7,"Suite"
"8973",4544,2023-12-11,347.76,"Suite"
"8974",2458,2024-06-24,437.3,"Specialty Suite"
"8975",3876,2023-06-12,349.9,"Standard"
"8976",4405,2022-04-06,NA,"Suite"
"8977",2291,2024-03-25,347.39,"Standard"
"8978",6726,2022-07-03,391.49,"Premier"
"8979",2166,2022-04-07,302.58,"Standard"
"8980",695,2023-12-07,246.9,"Specialty Suite"
"8981",178,2024-05-18,267.6,"Specialty Suite"
"8982",2694,2022-08-28,357.7,"Specialty Suite"
"8983",799,2023-01-04,480.87,NA
"8984",2238,2022-01-27,413.23,"Standard"
"8985",4285,2022-07-02,416.98,"Premier"
"8986",451,2023-06-21,312.56,"Standard"
"8987",753,2022-06-22,234.3,"Premier"
"8988",6036,2022-01-01,201.1,"Premier"
"8989",2006,2022-03-13,253.14,"Standard"
"8990",7312,2022-07-12,239.36,"Suite"
"8991",3270,2022-07-17,324.06,"Premier"
"8992",7240,2022-03-12,472.6,"Suite"
"8993",2543,2022-12-28,479.53,"Suite"
"8994",1096,2023-04-01,327.93,"Specialty Suite"
"8995",187,2023-07-24,490.78,"Premier"
"8996",4033,2023-08-26,367.57,"Premier"
"8997",6002,2023-03-31,357.05,"Standard"
"8998",6497,2023-02-16,NA,"Standard"
"8999",5229,2023-07-13,207.85,"Premier"
"9000",3447,2023-04-24,494.92,"Suite"
"9001",4760,2022-03-07,512.27,"Premier"
"9002",2813,2024-04-05,281.42,"Specialty Suite"
"9003",334,2023-04-15,354.14,"Specialty Suite"
"9004",7390,2024-06-19,332.29,"Specialty Suite"
"9005",2728,2023-03-16,364.61,"Standard"
"9006",4704,2023-05-01,305.99,"Standard"
"9007",645,2024-02-10,267.76,"Suite"
"9008",4637,2023-07-30,411.92,"Suite"
"9009",7722,2022-10-12,295.26,"Specialty Suite"
"9010",718,2022-05-31,385.96,NA
"9011",5715,2023-04-02,363.76,NA
"9012",7281,2023-11-16,320.54,"Specialty Suite"
"9013",5944,3-05-20,440.47,"Specialty Suite"
"9014",7483,2023-11-21,222.81,"Standard"
"9015",6573,2023-10-24,314.73,"Suite"
"9016",7740,2022-05-05,312.63,"Specialty Suite"
"9017",2342,2022-07-10,354.57,"Standard"
"9018",1582,2023-11-02,396.56,"Standard"
"9019",210,2023-10-24,306.83,"Standard"
"9020",3294,2024-02-04,288.62,"Specialty Suite"
"9021",7766,2022-11-08,302.48,"Specialty Suite"
"9022",7050,2022-12-10,273.59,"Suite"
"9023",3631,2023-04-02,218.39,"Suite"
"9024",4270,2022-05-20,479.03,"Specialty Suite"
"9025",821,2024-04-25,311.25,"Suite"
"9026",1114,2024-02-23,478.53,NA
"9027",5485,2022-06-26,357.3,"Specialty Suite"
"9028",7968,2023-09-23,417.58,"Suite"
"9029",4978,2022-04-09,435.44,"Suite"
"9030",5439,2022-10-24,341.01,"Specialty Suite"
"9031",2579,2023-11-12,238.35,"Standard"
"9032",989,2022-07-12,535.42,"Specialty Suite"
"9033",5493,2023-07-31,371.27,NA
"9034",3988,2023-09-28,364.53,"Specialty Suite"
"9035",5364,2022-04-20,383.03,"Premier"
"9036",965,2022-03-28,335.91,"Specialty Suite"
"9037",6446,2024-07-07,344.06,"Suite"
"9038",3920,2023-02-08,490.32,"Suite"
"9039",609,2024-07-07,269.47,"Premier"
"9040",3221,2022-05-10,412.26,NA
"9041",3376,2023-11-04,550.54,"Standard"
"9042",3138,2023-09-16,317.05,"Specialty Suite"
"9043",4097,2024-03-09,255.77,"Premier"
"9044",934,2024-05-25,293.82,"Premier"
"9045",6403,2022-06-22,197.39,"Standard"
"9046",3251,2023-02-12,411.5,"Suite"
"9047",2441,2023-04-16,278.67,"Specialty Suite"
"9048",5858,2023-12-28,453.15,"Standard"
"9049",2364,2022-06-02,587.06,"Premier"
"9050",6834,2022-09-27,362.26,"Specialty Suite"
"9051",6233,2023-05-20,300.44,"Premier"
"9052",4733,17-02-20,322.52,"Premier"
"9053",4708,2022-04-28,363.22,"Specialty Suite"
"9054",1214,2024-05-15,245.22,"Premier"
"9055",1550,2022-03-28,382.48,"Standard"
"9056",4762,2022-12-20,481.99,"Premier"
"9057",6023,2024-01-01,NA,"Specialty Suite"
"9058",4019,2023-09-08,314.58,"Standard"
"9059",3967,2023-05-23,466.6,"Specialty Suite"
"9060",3264,2024-01-22,483.89,"Specialty Suite"
"9061",538,2024-03-03,284.54,"Premier"
"9062",5770,2022-07-06,193.77,NA
"9063",2232,2023-02-08,370.9,"Standard"
"9064",5405,2022-09-11,418.12,"Specialty Suite"
"9065",1788,2024-07-12,215.2,"Specialty Suite"
"9067",7458,2022-09-18,334.63,"Standard"
"9068",3356,2022-06-23,312.04,"Standard"
"9069",513,2023-05-05,369.66,"Specialty Suite"
"9070",1638,2024-04-04,443.2,"Suite"
"9071",1534,2024-04-17,355.01,"Premier"
"9072",6792,2023-11-08,197.81,"Specialty Suite"
"9073",5033,2022-12-15,342.3,"Premier"
"9074",5440,2022-08-20,442.97,"Suite"
"9075",5257,2022-03-28,288.95,"Specialty Suite"
"9076",6158,2022-12-05,434.15,"Specialty Suite"
"9077",3095,2023-04-16,352.44,"Specialty Suite"
"9078",6158,2024-05-27,430.98,NA
"9079",3048,2022-05-08,242.99,"Standard"
"9080",1082,2024-06-21,312.17,"Standard"
"9081",2421,2024-02-14,228.08,"Premier"
"9082",441,2024-03-27,264.88,"Specialty Suite"
"9083",1528,2023-11-27,354.38,"Suite"
"9084",505,2023-03-08,416.27,"Suite"
"9085",7865,2023-10-15,196.97,"Premier"
"9086",7163,2023-12-19,359.21,"Specialty Suite"
"9087",2097,2022-06-01,401.41,"Suite"
"9088",2855,2022-05-19,365.63,"Standard"
"9089",5356,2022-05-23,249.08,"Specialty Suite"
"9090",1679,2023-12-19,NA,"Specialty Suite"
"9091",6018,2022-05-01,230.78,"Premier"
"9092",866,2022-09-06,449.68,"Specialty Suite"
"9093",368,2023-10-28,310.76,"Premier"
"9094",5555,2022-11-18,419.67,"Specialty Suite"
"9095",1300,2022-04-29,339.62,"Standard"
"9096",2482,2022-03-27,303.22,"Suite"
"9097",7223,2023-05-12,464,"Specialty Suite"
"9098",306,2023-12-11,399.03,"Suite"
"9099",4510,24-05-20,285.68,"Premier"
"9100",159,2022-08-17,415.36,NA
"9101",3375,2022-01-13,355.44,NA
"9102",230,2022-10-07,370.11,"Specialty Suite"
"9103",7468,2022-10-07,342.12,"Premier"
"9104",5269,2023-04-23,NA,"Specialty Suite"
"9105",3275,2022-03-18,345.81,"Specialty Suite"
"9106",381,2023-12-12,277.27,"Specialty Suite"
"9107",7810,2022-11-03,393.73,"Premier"
"9108",1536,2022-01-17,232.03,"Premier"
"9109",375,2022-10-08,414.57,"Suite"
"9110",6863,2023-10-25,276.28,"Suite"
"9111",6409,2022-02-21,516.3,"Suite"
"9112",3705,2022-05-18,383.81,"Standard"
"9113",1081,2024-02-11,278.22,"Suite"
"9114",2039,2024-07-13,471.05,"Suite"
"9115",4479,2023-08-26,330.5,"Premier"
"9116",2010,2024-02-03,460.52,"Specialty Suite"
"9117",3857,2023-03-10,302.99,"Specialty Suite"
"9118",1692,2022-10-15,411.84,"Premier"
"9119",1501,14-01-20,342.58,"Specialty Suite"
"9120",4267,2022-12-10,392.14,"Suite"
"9121",155,2024-05-14,417.79,"Suite"
"9122",4771,2022-10-10,NA,NA
"9123",1120,2022-06-24,NA,"Premier"
"9124",1718,2022-09-08,286.29,"Standard"
"9125",1849,2024-07-12,400.45,"Suite"
"9126",2671,2022-08-18,324.6,"Suite"
"9127",209,2022-09-23,467.61,"Specialty Suite"
"9128",6633,2022-10-26,328.08,"Standard"
"9129",4350,2022-11-02,326.44,"Premier"
"9130",3192,2023-02-24,244.28,"Suite"
"9131",1334,2022-11-29,402.58,"Suite"
"9132",4584,2024-01-17,357.5,"Premier"
"9133",2511,2024-07-29,533.32,"Specialty Suite"
"9134",2180,2022-10-01,573.28,"Suite"
"9135",7143,2022-05-23,385.72,"Standard"
"9136",5992,2023-02-21,324.42,"Premier"
"9137",2203,2022-12-21,405.41,"Specialty Suite"
"9138",7791,2022-06-28,388.68,"Specialty Suite"
"9139",1704,2023-03-23,418.42,"Standard"
"9140",4898,2022-03-05,412.35,"Suite"
"9141",510,2023-07-06,430.91,"Specialty Suite"
"9142",3476,2022-02-20,446.22,"Suite"
"9143",1229,2024-01-02,NA,"Specialty Suite"
"9144",1051,2023-01-18,383.43,"Premier"
"9145",4996,2022-12-10,470.14,"Specialty Suite"
"9146",5520,2023-04-19,269.78,"Specialty Suite"
"9147",869,2023-02-02,312.14,"Specialty Suite"
"9148",178,2023-03-02,355.41,"Premier"
"9149",3548,2023-05-11,432.75,"Suite"
"9150",1373,2024-06-01,542.52,"Specialty Suite"
"9151",6708,2023-07-18,392.03,"Specialty Suite"
"9152",1002,2023-09-26,379.1,"Standard"
"9153",402,2022-02-26,243.06,"Specialty Suite"
"9154",7988,2023-04-15,540.22,NA
"9155",2434,2023-05-15,249.47,"Standard"
"9156",1010,2024-05-17,345.39,"Standard"
"9157",431,2024-03-08,315.73,"Specialty Suite"
"9158",7164,2024-06-27,403.47,"Specialty Suite"
"9159",6412,2023-02-03,429.92,"Specialty Suite"
"9160",498,2023-10-20,325.23,"Suite"
"9161",4332,2023-04-02,242.34,"Specialty Suite"
"9162",330,2023-05-26,366.28,"Premier"
"9164",1511,10-03-20,270.07,"Standard"
"9165",6857,2022-07-20,309.09,"Premier"
"9166",5032,2022-01-31,386.57,"Specialty Suite"
"9167",5207,2024-02-16,352.03,"Standard"
"9168",2380,2023-10-21,296.65,"Standard"
"9169",1928,2023-06-22,338.94,"Premier"
"9170",3746,2023-04-25,240.17,"Specialty Suite"
"9171",1988,2022-02-07,375.13,"Standard"
"9172",3221,2023-07-20,354.9,"Standard"
"9173",2958,2022-10-19,324.67,"Specialty Suite"
"9174",2622,2022-09-11,398.45,"Premier"
"9175",7019,2022-12-14,506.29,"Standard"
"9176",4257,2022-01-21,421.04,"Suite"
"9177",1568,2023-11-06,262.34,"Specialty Suite"
"9178",2368,2023-06-10,458.27,"Specialty Suite"
"9179",3608,2024-05-22,287.63,"Premier"
"9180",7744,2023-11-02,508.7,"Premier"
"9181",3875,2023-03-02,311.13,"Premier"
"9182",7062,2023-10-02,268.44,"Premier"
"9183",3135,2023-03-23,290.38,"Specialty Suite"
"9184",5022,2022-07-18,431.59,"Suite"
"9185",5687,2022-08-24,270.42,"Standard"
"9186",5013,2022-11-08,339.06,"Premier"
"9187",3260,2022-06-16,333.4,"Standard"
"9188",2000,2023-09-19,454.37,"Suite"
"9189",6017,2022-09-05,251.12,"Specialty Suite"
"9190",5117,2023-06-03,NA,"Standard"
"9191",1665,2023-08-06,320.8,"Standard"
"9192",1247,22-06-20,377.3,"Specialty Suite"
"9193",2924,27-04-20,341.41,"Premier"
"9194",6684,2024-06-30,451.67,"Suite"
"9195",792,2024-07-10,483.92,NA
"9196",5944,13-01-20,NA,"Premier"
"9197",7125,2023-08-12,522.6,"Premier"
"9198",6427,2023-07-06,343.19,"Specialty Suite"
"9199",1816,2022-08-28,579.26,"Specialty Suite"
"9200",4301,2022-05-05,230.43,"Standard"
"9201",7107,2022-03-17,409,"Specialty Suite"
"9202",217,2023-02-17,281.95,"Premier"
"9203",6507,2024-07-12,396.67,"Standard"
"9204",4445,2022-12-28,310.88,"Standard"
"9205",5554,2022-08-16,290.31,"Premier"
"9206",6475,2022-08-23,341.28,"Specialty Suite"
"9207",4883,2022-11-12,508.45,"Specialty Suite"
"9208",347,2024-02-13,418.83,"Suite"
"9209",4167,2023-02-08,313.95,"Suite"
"9210",6165,2023-05-26,374.28,"Specialty Suite"
"9211",4403,2023-12-07,386.5,"Premier"
"9212",6982,2022-08-28,267.06,"Standard"
"9213",764,2022-09-14,289.87,"Standard"
"9214",7699,2022-03-24,333.99,"Specialty Suite"
"9215",7282,2024-04-02,284.28,"Specialty Suite"
"9216",4672,2022-09-06,NA,"Premier"
"9217",6762,2023-10-04,422.71,"Suite"
"9218",1042,2023-04-04,312.67,"Suite"
"9219",3806,2022-04-11,402.08,"Specialty Suite"
