"","CustomerID","X.1","X","TransactionDate","Amount","ProductCategory","Month_Yr","Yr","Month","Day","Month_Yr_graph","final_category","HighValue"
"1102",582,9353,9441,2023-05-01,441.63,"Presidential","2023-05","2023","05",1,2023-05-01,"Silver","No"
"5642",2997,5544,5594,2023-06-09,290.93,"Premier","2023-06","2023","06",9,2023-06-01,"Silver","No"
"1915",1015,9885,9978,2020-10-17,439.93,"Suite","2020-10","2020","10",20,2020-10-01,"Silver","No"
"12377",6633,9041,9128,2022-10-26,328.08,"Standard","2022-10","2022","10",26,2022-10-01,"Bronze","No"
"4801",2534,166,168,2022-10-07,324.02,"Premier","2022-10","2022","10",7,2022-10-01,"Bronze","No"
"7201",3875,1450,1460,2022-11-15,300.12,"Standard","2022-11","2022","11",15,2022-11-01,"Silver","No"
"10267",5511,2717,2744,2023-05-17,278.05,"Specialty Suite","2023-05","2023","05",17,2023-05-01,"Bronze","No"
"156",80,2123,2141,2022-05-09,376.01,"Suite","2022-05","2022","05",9,2022-05-01,"Silver","Yes"
"279",143,3438,3468,2023-07-01,409.49,"Specialty Suite","2023-07","2023","07",1,2023-07-01,"Bronze","No"
"5289",2803,9432,9520,2022-02-01,295.75,"Standard","2022-02","2022","02",1,2022-02-01,"Silver","No"
"3165",1671,2027,2043,2023-06-10,309.44,"Specialty Suite","2023-06","2023","06",10,2023-06-01,"Silver","No"
"6887",3696,4364,4401,2024-07-05,356.32,"Standard","2024-07","2024","07",5,2024-07-01,"Bronze","No"
"2565",1347,14144,14287,2024-01-19,466.29,"Specialty Suite","2024-01","2024","01",19,2024-01-01,"Silver","No"
"8208",4420,13102,13233,2022-10-16,300.2,"Premier","2022-10","2022","10",16,2022-10-01,"Silver","No"
"4032",2133,1901,1914,2023-03-04,204.02,"Standard","2023-03","2023","03",4,2023-03-01,"Silver","No"
"4633",2447,7478,7547,2024-04-10,379.67,"Premier","2024-04","2024","04",10,2024-04-01,"Silver","Yes"
"1432",758,12197,12316,2022-04-10,368.33,"Suite","2022-04","2022","04",10,2022-04-01,"Silver","No"
"13054",7007,7196,7264,2022-06-19,372.29,"Premier","2022-06","2022","06",19,2022-06-01,"Gold","Yes"
"14177",7622,10555,10656,2022-10-01,280.9,"Standard","2022-10","2022","10",1,2022-10-01,"Bronze","No"
"8621",4628,5809,5860,2024-02-03,355.84,"Standard","2024-02","2024","02",3,2024-02-01,"Gold","Yes"
"13642",7322,9554,9643,2022-05-14,333.38,"Premier","2022-05","2022","05",14,2022-05-01,"Silver","No"
"146",76,4224,4261,2023-09-19,376.03,"Premier","2023-09","2023","09",19,2023-09-01,"Silver","No"
"1793",954,10156,10250,2023-10-21,434.33,"Suite","2023-10","2023","10",21,2023-10-01,"Silver","Yes"
"2601",1369,5063,5104,2023-04-18,466.39,"Specialty Suite","2023-04","2023","04",18,2023-04-01,"Silver","No"
"14615",7864,7112,7179,2022-12-28,361.53,"Premier","2022-12","2022","12",28,2022-12-01,"Silver","No"
"3824",2016,11602,11718,2023-12-24,354.48,"Premier","2023-12","2023","12",24,2023-12-01,"Silver","No"
"2223",1171,11368,11484,2022-08-11,343.03,"Specialty Suite","2022-08","2022","08",11,2022-08-01,"Silver","No"
"5169",2731,2197,2215,2022-06-25,377.4,"Specialty Suite","2022-06","2022","06",25,2022-06-01,"Silver","No"
"9807",5265,2047,2063,2022-12-23,340.27,"Premier","2022-12","2022","12",23,2022-12-01,"Silver","Yes"
"9397",5044,14275,14418,2023-07-31,445.29,"Premier","2023-07","2023","07",31,2023-07-01,"Silver","No"
"6420",3436,12092,12211,2022-10-27,383.67,"Specialty Suite","2022-10","2022","10",27,2022-10-01,"Silver","No"
"3773",1997,5867,5919,2022-01-12,323.29,"Specialty Suite","2022-01","2022","01",12,2022-01-01,"Silver","No"
"12867",6922,11467,11583,2024-05-27,222.82,"Specialty Suite","2024-05","2024","05",27,2024-05-01,"Bronze","No"
"3378",1789,6065,6119,2024-06-04,383.69,"Premier","2024-06","2024","06",4,2024-06-01,"Silver","Yes"
"13313",7148,1242,1252,2022-06-16,523.05,"Suite","2022-06","2022","06",16,2022-06-01,"Silver","No"
"5470",2904,6339,6397,2023-07-02,203.92,"Premier","2023-07","2023","07",2,2023-07-01,"Bronze","No"
"8124",4377,10699,10802,2023-05-22,409.76,"Suite","2023-05","2023","05",22,2023-05-01,"Silver","No"
"6310",3376,12866,12995,2023-09-09,483.48,"Specialty Suite","2023-09","2023","09",9,2023-09-01,"Silver","Yes"
"5291",2805,7952,8027,2022-07-14,459.54,"Standard","2022-07","2022","07",14,2022-07-01,"Bronze","No"
"11668",6233,8610,8692,2024-04-20,370.7,"Suite","2024-04","2024","04",20,2024-04-01,"Silver","No"
"5560",2951,3145,3174,2022-02-01,458.3,"Specialty Suite","2022-02","2022","02",1,2022-02-01,"Silver","No"
"14047",7553,99,99,2024-07-18,260.24,"Premier","2024-07","2024","07",18,2024-07-01,"Silver","No"
"9376",5034,10981,11088,2022-03-30,261.74,"Premier","2022-03","2022","03",30,2022-03-01,"Silver","No"
"6291",3364,10205,10299,2023-02-14,388.18,"Standard","2023-02","2023","02",14,2023-02-01,"Bronze","No"
"9530",5120,906,913,2022-03-24,406.82,"Suite","2022-03","2022","03",24,2022-03-01,"Silver","No"
"12796",6884,6587,6648,2023-03-05,361.55,"Premier","2023-03","2023","03",5,2023-03-01,"Silver","No"
"13129",7048,5305,5352,2024-06-16,459.4,"Suite","2024-06","2024","06",16,2024-06-01,"Bronze","No"
"8552",4593,12687,12815,2023-08-07,458.61,"Specialty Suite","2023-08","2023","08",7,2023-08-01,"Silver","No"
"2300",1217,10905,11011,2022-07-29,443.88,"Specialty Suite","2022-07","2022","07",29,2022-07-01,"Silver","No"
"13040",7002,2968,2996,2024-03-03,500.09,"Presidential","2024-03","2024","03",3,2024-03-01,"Silver","Yes"
"14118",7590,11191,11303,2023-09-29,364.89,"Specialty Suite","2023-09","2023","09",29,2023-09-01,"Silver","Yes"
"6327",3383,13801,13937,2023-09-12,530.71,"Suite","2023-09","2023","09",12,2023-09-01,"Silver","No"
"2483",1311,6545,6606,2022-11-27,386.14,"Premier","2022-11","2022","11",27,2022-11-01,"Silver","No"
"10387",5569,1437,1447,2022-04-15,384.29,"Premier","2022-04","2022","04",15,2022-04-01,"Silver","No"
"9336",5012,12740,12868,2023-02-06,480.29,"Specialty Suite","2023-02","2023","02",6,2023-02-01,"Silver","No"
"2200",1158,9709,9799,2024-06-17,299.28,"Standard","2024-06","2024","06",17,2024-06-01,"Silver","No"
"1217",643,13240,13372,2023-01-28,415.71,"Suite","2023-01","2023","01",28,2023-01-01,"Silver","Yes"
"891",472,10711,10814,2023-08-25,397.77,"Specialty Suite","2023-08","2023","08",25,2023-08-01,"Bronze","No"
"14115",7589,7388,7457,2023-07-15,315.6,"Specialty Suite","2023-07","2023","07",15,2023-07-01,"Bronze","No"
"5748",3055,12189,12308,2022-07-27,520.76,"Specialty Suite","2022-07","2022","07",27,2022-07-01,"Silver","No"
"3426",1814,12634,12761,2022-12-30,270.96,"Premier","2022-12","2022","12",30,2022-12-01,"Silver","Yes"
"5072",2680,892,899,2022-05-21,268.06,"Specialty Suite","2022-05","2022","05",21,2022-05-01,"Silver","No"
"4613",2438,1101,1111,2022-09-11,302.8,"Specialty Suite","2022-09","2022","09",11,2022-09-01,"Silver","No"
"13027",6996,3318,3348,2024-01-02,458.66,"Specialty Suite","2024-01","2024","01",2,2024-01-01,"Silver","No"
"8143",4392,5916,5969,2023-12-17,499.03,"Suite","2023-12","2023","12",17,2023-12-01,"Silver","No"
"2751",1463,1685,1696,2024-03-18,407.08,"Suite","2024-03","2024","03",18,2024-03-01,"Bronze","No"
"10099",5429,11018,11125,2023-10-26,423.87,"Suite","2023-10","2023","10",26,2023-10-01,"Silver","No"
"8824",4731,12641,12768,2020-10-14,402.19,"Specialty Suite","2020-10","2020","10",20,2020-10-01,"Silver","Yes"
"13296",7137,10818,10922,2020-09-20,287.33,"Standard","2020-09","2020","09",20,2020-09-01,"Silver","No"
"3629",1923,14274,14417,2022-03-26,345.88,"Suite","2022-03","2022","03",26,2022-03-01,"Gold","Yes"
"4512",2386,11227,11341,2024-05-01,330.2,"Suite","2024-05","2024","05",1,2024-05-01,"Silver","No"
"11499",6144,10887,10993,2023-02-22,391.62,"Premier","2023-02","2023","02",22,2023-02-01,"Silver","No"
"14067",7564,8629,8711,2022-02-25,360.14,"Specialty Suite","2022-02","2022","02",25,2022-02-01,"Silver","No"
"557",284,14829,14978,2023-07-16,402.61,"Suite","2023-07","2023","07",16,2023-07-01,"Bronze","No"
"2018",1061,4447,4486,2022-08-22,344.38,"Standard","2022-08","2022","08",22,2022-08-01,"Silver","No"
"6254",3346,4022,4058,2024-03-18,405.86,"Standard","2024-03","2024","03",18,2024-03-01,"Silver","Yes"
"12590",6746,7034,7100,2024-07-23,420.75,"Suite","2024-07","2024","07",23,2024-07-01,"Silver","No"
"7994",4303,10271,10370,2023-08-07,311.46,"Standard","2023-08","2023","08",7,2023-08-01,"Silver","No"
"10121",5439,13473,13607,2023-01-03,387.53,"Specialty Suite","2023-01","2023","01",3,2023-01-01,"Gold","Yes"
"7072",3802,14142,14285,2022-05-10,442.48,"Specialty Suite","2022-05","2022","05",10,2022-05-01,"Silver","No"
"5478",2909,8576,8658,2024-01-25,390.32,"Premier","2024-01","2024","01",25,2024-01-01,"Bronze","No"
"119",63,11640,11756,2023-12-09,417.05,"Standard","2023-12","2023","12",9,2023-12-01,"Silver","Yes"
"7338",3947,3481,3511,2023-12-13,268.65,"Standard","2023-12","2023","12",13,2023-12-01,"Gold","Yes"
"4009",2121,6303,6361,2022-12-26,280.86,"Specialty Suite","2022-12","2022","12",26,2022-12-01,"Silver","Yes"
"10956",5862,2623,2648,2022-03-14,527.97,"Specialty Suite","2022-03","2022","03",14,2022-03-01,"Gold","Yes"
"8387",4507,6141,6196,2022-04-20,375.54,"Specialty Suite","2022-04","2022","04",20,2022-04-01,"Silver","No"
"8717",4675,1553,1563,2023-06-14,431.31,"Premier","2023-06","2023","06",14,2023-06-01,"Silver","Yes"
"698",357,3980,4016,2023-10-01,432.17,"Suite","2023-10","2023","10",1,2023-10-01,"Silver","Yes"
"336",165,11971,12088,2023-01-15,289.1,"Standard","2023-01","2023","01",15,2023-01-01,"Silver","No"
"8962",4803,1220,1230,2024-05-04,447.21,"Suite","2024-05","2024","05",4,2024-05-01,"Silver","No"
"1377",733,13440,13574,2022-01-17,494.14,"Premier","2022-01","2022","01",17,2022-01-01,"Silver","No"
"11136",5964,3165,3194,2022-05-28,451.11,"Specialty Suite","2022-05","2022","05",28,2022-05-01,"Bronze","No"
"12124",6490,1693,1704,2024-04-01,311.36,"Specialty Suite","2024-04","2024","04",1,2024-04-01,"Silver","No"
"14789",7961,4873,4914,2022-09-29,280.22,"Specialty Suite","2022-09","2022","09",29,2022-09-01,"Silver","No"
"14673",7900,60,60,2022-12-23,359.37,"Suite","2022-12","2022","12",23,2022-12-01,"Silver","No"
"13031",6999,14727,14876,2024-07-15,301.66,"Suite","2024-07","2024","07",15,2024-07-01,"Silver","Yes"
"8981",4820,8488,8569,2024-03-22,399.94,"Specialty Suite","2024-03","2024","03",22,2024-03-01,"Gold","Yes"
"13133",7050,8936,9022,2022-12-10,273.59,"Suite","2022-12","2022","12",10,2022-12-01,"Silver","No"
"2107",1110,771,777,2022-07-15,449.92,"Suite","2022-07","2022","07",15,2022-07-01,"Silver","No"
"9322",5006,14408,14553,2024-06-13,423.14,"Specialty Suite","2024-06","2024","06",13,2024-06-01,"Bronze","No"
"5520",2935,14220,14363,2022-12-08,400.25,"Premier","2022-12","2022","12",8,2022-12-01,"Bronze","No"
"5742",3052,1900,1913,2022-01-19,213.42,"Standard","2022-01","2022","01",19,2022-01-01,"Bronze","No"
"9819",5270,1481,1491,2024-04-07,380.1,"Specialty Suite","2024-04","2024","04",7,2024-04-01,"Silver","No"
"7982",4297,10449,10550,2024-02-11,340.73,"Standard","2024-02","2024","02",11,2024-02-01,"Silver","No"
"6568",3534,2405,2428,2023-03-24,483.17,"Specialty Suite","2023-03","2023","03",24,2023-03-01,"Silver","Yes"
"10238",5496,1926,1939,2023-12-21,351.1,"Premier","2023-12","2023","12",21,2023-12-01,"Bronze","No"
"11295",6037,1742,1754,2022-09-03,434.01,"Specialty Suite","2022-09","2022","09",3,2022-09-01,"Bronze","No"
"4558",2412,5272,5319,2023-07-07,410.9,"Specialty Suite","2023-07","2023","07",7,2023-07-01,"Silver","No"
"1864",983,6762,6825,2024-07-22,279.6,"Suite","2024-07","2024","07",22,2024-07-01,"Silver","No"
"6324",3381,11398,11514,2022-03-16,443,"Premier","2022-03","2022","03",16,2022-03-01,"Silver","No"
"12764",6863,6021,6075,2022-05-10,520.76,"Specialty Suite","2022-05","2022","05",10,2022-05-01,"Silver","No"
"13328",7157,14659,14806,2022-01-13,291.61,"Standard","2022-01","2022","01",13,2022-01-01,"Silver","No"
"6467",3463,13740,13876,2023-07-26,336.99,"Premier","2023-07","2023","07",26,2023-07-01,"Silver","No"
"8264",4453,2916,2943,2022-11-27,306.18,"Premier","2022-11","2022","11",27,2022-11-01,"Gold","Yes"
"6478",3471,8633,8715,2022-03-30,373.98,"Specialty Suite","2022-03","2022","03",30,2022-03-01,"Silver","No"
"11471",6128,1129,1139,2020-02-27,259.98,"Premier","2020-02","2020","02",20,2020-02-01,"Bronze","No"
"12334",6612,8821,8906,2024-05-28,227.81,"Premier","2024-05","2024","05",28,2024-05-01,"Gold","Yes"
"1345",719,3507,3537,2022-01-26,498.52,"Specialty Suite","2022-01","2022","01",26,2022-01-01,"Silver","No"
"2253",1190,2172,2190,2023-12-04,284.57,"Premier","2023-12","2023","12",4,2023-12-01,"Bronze","No"
"8810",4722,3021,3050,2023-08-10,372.41,"Premier","2023-08","2023","08",10,2023-08-01,"Silver","No"
"3354",1778,2440,2463,2022-10-01,304.42,"Standard","2022-10","2022","10",1,2022-10-01,"Silver","No"
"9777",5250,11525,11641,2024-03-12,386.76,"Specialty Suite","2024-03","2024","03",12,2024-03-01,"Silver","Yes"
"12191",6531,8419,8498,2024-02-10,389.69,"Premier","2024-02","2024","02",10,2024-02-01,"Silver","No"
"329",162,8243,8319,2024-01-04,293.15,"Specialty Suite","2024-01","2024","01",4,2024-01-01,"Gold","Yes"
"4228",2233,8507,8588,2024-07-15,238.12,"Standard","2024-07","2024","07",15,2024-07-01,"Silver","No"
"12300",6593,13368,13502,2022-01-08,278.04,"Specialty Suite","2022-01","2022","01",8,2022-01-01,"Silver","No"
"884",467,14085,14228,2024-02-19,350.01,"Standard","2024-02","2024","02",19,2024-02-01,"Bronze","No"
"497",250,3130,3159,2024-06-20,534.33,"Suite","2024-06","2024","06",20,2024-06-01,"Silver","No"
"8469",4549,6425,6484,2024-01-11,335.72,"Premier","2024-01","2024","01",11,2024-01-01,"Silver","No"
"8638",4635,13933,14073,2022-05-31,260.34,"Premier","2022-05","2022","05",31,2022-05-01,"Silver","No"
"2248",1188,1936,1949,2024-04-17,272.78,"Suite","2024-04","2024","04",17,2024-04-01,"Silver","No"
"1711",919,10554,10655,2022-07-09,379.52,"Premier","2022-07","2022","07",9,2022-07-01,"Silver","No"
"11204",5993,692,698,2022-06-26,329.98,"Specialty Suite","2022-06","2022","06",26,2022-06-01,"Silver","Yes"
"10216",5482,9284,9372,2024-07-26,335.68,"Specialty Suite","2024-07","2024","07",26,2024-07-01,"Silver","No"
"4635",2448,1899,1912,2022-04-29,353.7,"Specialty Suite","2022-04","2022","04",29,2022-04-01,"Bronze","No"
"1605",858,10848,10953,2022-02-15,296.47,"Specialty Suite","2022-02","2022","02",15,2022-02-01,"Silver","No"
"6603",3551,5612,5663,2024-02-19,437.3,"Specialty Suite","2024-02","2024","02",19,2024-02-01,"Silver","Yes"
"4711",2487,4825,4866,2022-09-06,469.59,"Suite","2022-09","2022","09",6,2022-09-01,"Silver","Yes"
"5186",2739,11750,11866,2024-06-05,311.43,"Premier","2024-06","2024","06",5,2024-06-01,"Silver","No"
"4898",2585,9368,9456,2022-09-12,382.79,"Specialty Suite","2022-09","2022","09",12,2022-09-01,"Silver","No"
"6415",3429,7404,7473,2023-11-22,231.49,"Specialty Suite","2023-11","2023","11",22,2023-11-01,"Silver","No"
"198",100,12321,12442,2023-03-27,322.9,"Specialty Suite","2023-03","2023","03",27,2023-03-01,"Silver","No"
"3843",2030,1960,1973,2024-02-13,342.64,"Standard","2024-02","2024","02",13,2024-02-01,"Silver","No"
"10537",5657,6131,6186,2022-09-27,259.94,"Standard","2022-09","2022","09",27,2022-09-01,"Silver","No"
"3522",1856,13145,13277,2024-04-10,390.5,"Suite","2024-04","2024","04",10,2024-04-01,"Silver","No"
"5758",3058,9169,9257,2023-02-26,240.46,"Specialty Suite","2023-02","2023","02",26,2023-02-01,"Silver","Yes"
"644",333,11127,11237,2022-02-12,313.22,"Standard","2022-02","2022","02",12,2022-02-01,"Bronze","No"
"3909",2064,12437,12561,2023-03-29,349.42,"Standard","2023-03","2023","03",29,2023-03-01,"Silver","No"
"8589",4612,5332,5379,2024-07-27,438.12,"Presidential","2024-07","2024","07",27,2024-07-01,"Bronze","No"
"345",168,1031,1039,2024-03-06,288.29,"Premier","2024-03","2024","03",6,2024-03-01,"Gold","Yes"
"6247",3342,535,539,2023-11-13,270.22,"Specialty Suite","2023-11","2023","11",13,2023-11-01,"Silver","Yes"
"555",283,3614,3646,2024-02-03,293.64,"Standard","2024-02","2024","02",3,2024-02-01,"Silver","No"
"5422",2878,14789,14938,2023-03-01,345.66,"Suite","2023-03","2023","03",1,2023-03-01,"Silver","No"
"5055",2668,4688,4729,2023-11-14,416.9,"Specialty Suite","2023-11","2023","11",14,2023-11-01,"Silver","No"
"4196",2219,11222,11336,2020-08-02,356.06,"Specialty Suite","2020-08","2020","08",20,2020-08-01,"Silver","No"
"7056",3788,6105,6159,2023-06-20,455.22,"Specialty Suite","2023-06","2023","06",20,2023-06-01,"Silver","No"
"6891",3699,8289,8366,2024-01-11,414.9,"Suite","2024-01","2024","01",11,2024-01-01,"Silver","No"
"10763",5764,3272,3302,2023-07-13,355.84,"Premier","2023-07","2023","07",13,2023-07-01,"Gold","Yes"
"8026",4323,7662,7732,2022-09-09,407.7,"Standard","2022-09","2022","09",9,2022-09-01,"Bronze","No"
"14485",7791,9051,9138,2022-06-28,388.68,"Specialty Suite","2022-06","2022","06",28,2022-06-01,"Silver","No"
"14677",7901,955,962,2024-07-06,503.54,"Presidential","2024-07","2024","07",6,2024-07-01,"Silver","Yes"
"14202",7633,730,736,2024-02-10,339.46,"Specialty Suite","2024-02","2024","02",10,2024-02-01,"Silver","No"
"9940",5346,6208,6263,2024-05-30,261.18,"Standard","2024-05","2024","05",30,2024-05-01,"Silver","No"
"4428",2344,7623,7693,2024-05-17,403.84,"Premier","2024-05","2024","05",17,2024-05-01,"Silver","No"
"4762",2510,8084,8160,2022-06-19,404.5,"Specialty Suite","2022-06","2022","06",19,2022-06-01,"Silver","No"
"10614",5693,5139,5182,2020-06-01,359.33,"Premier","2020-06","2020","06",20,2020-06-01,"Bronze","No"
"4115",2176,5875,5927,2020-10-30,230.82,"Specialty Suite","2020-10","2020","10",20,2020-10-01,"Silver","No"
"5806",3083,6390,6448,2022-06-24,352.71,"Specialty Suite","2022-06","2022","06",24,2022-06-01,"Silver","Yes"
"5988",3206,11246,11360,2022-02-17,201.28,"Premier","2022-02","2022","02",17,2022-02-01,"Silver","No"
"6520",3498,13181,13313,2024-05-23,247.68,"Standard","2024-05","2024","05",23,2024-05-01,"Silver","No"
"1765",942,4250,4287,2023-03-22,456.59,"Suite","2023-03","2023","03",22,2023-03-01,"Silver","Yes"
"1152",609,2918,2945,2022-07-14,489.79,"Specialty Suite","2022-07","2022","07",14,2022-07-01,"Silver","Yes"
"6204",3320,3503,3533,2022-08-02,210.12,"Standard","2022-08","2022","08",2,2022-08-01,"Silver","No"
"13738",7367,3788,3822,2023-07-29,260.65,"Premier","2023-07","2023","07",29,2023-07-01,"Silver","Yes"
"1233",649,4584,4624,2023-03-16,384.92,"Standard","2023-03","2023","03",16,2023-03-01,"Silver","No"
"7300",3927,10722,10825,2023-05-03,336.93,"Specialty Suite","2023-05","2023","05",3,2023-05-01,"Silver","No"
"6125",3280,12429,12553,2023-08-17,437.68,"Suite","2023-08","2023","08",17,2023-08-01,"Silver","No"
"5339",2829,429,432,2022-09-18,406.61,"Suite","2022-09","2022","09",18,2022-09-01,"Bronze","No"
"2971",1567,4009,4045,2024-05-15,367.55,"Specialty Suite","2024-05","2024","05",15,2024-05-01,"Bronze","No"
"12734",6842,736,742,2022-01-13,437.22,"Suite","2022-01","2022","01",13,2022-01-01,"Silver","No"
"10563",5669,5557,5607,2022-12-16,238.81,"Suite","2022-12","2022","12",16,2022-12-01,"Silver","No"
"2485",1312,12088,12206,2022-08-20,332.01,"Suite","2022-08","2022","08",20,2022-08-01,"Silver","Yes"
"9387",5039,14219,14362,2023-07-17,330.69,"Suite","2023-07","2023","07",17,2023-07-01,"Silver","No"
"3135",1659,584,588,2020-10-29,512.08,"Suite","2020-10","2020","10",20,2020-10-01,"Silver","Yes"
"12413",6653,5783,5834,2022-12-04,329.23,"Specialty Suite","2022-12","2022","12",4,2022-12-01,"Silver","No"
"9751",5239,13207,13339,2023-03-02,335.04,"Specialty Suite","2023-03","2023","03",2,2023-03-01,"Silver","No"
"8089",4355,10224,10319,2022-09-13,345.69,"Specialty Suite","2022-09","2022","09",13,2022-09-01,"Silver","No"
"12819",6896,338,341,2023-02-28,343.56,"Premier","2023-02","2023","02",28,2023-02-01,"Bronze","No"
"300",155,9034,9121,2024-05-14,417.79,"Suite","2024-05","2024","05",14,2024-05-01,"Gold","Yes"
"14318",7694,5252,5299,2023-01-25,351.21,"Suite","2023-01","2023","01",25,2023-01-01,"Silver","No"
"12992",6980,13421,13555,2023-01-02,436.79,"Specialty Suite","2023-01","2023","01",2,2023-01-01,"Silver","No"
"2412",1270,4859,4900,2023-11-15,249.25,"Specialty Suite","2023-11","2023","11",15,2023-11-01,"Silver","No"
"9850",5287,6778,6841,2022-01-31,320.16,"Specialty Suite","2022-01","2022","01",31,2022-01-01,"Silver","No"
"13590",7296,3325,3355,2022-07-16,427.8,"Specialty Suite","2022-07","2022","07",16,2022-07-01,"Bronze","No"
"6474",3470,9877,9970,2022-12-26,402.43,"Specialty Suite","2022-12","2022","12",26,2022-12-01,"Silver","No"
